experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_attempt_index,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,67,2916,fault_05,True,False,106,0.04734129297808945,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,106
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,68,2917,fault_05,False,True,500,0.20235579837058879,64,True,35,ACCEPTED,137,0.04490974349652595,0.15744605487406282,False,0,,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,69,2918,fault_05,False,True,500,0.22208329237075036,64,True,36,ACCEPTED,78,0.048597630220313985,0.17348566215043637,False,0,,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,70,2919,fault_05,True,False,87,0.04717461988010774,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,87
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,71,2920,fault_05,False,True,500,0.18687236222167164,64,True,37,REJECTED,500,0.3006102583556437,-0.11373789613397206,True,16,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,72,2921,fault_05,False,True,500,0.26815099013375804,64,True,38,INCONCLUSIVE,500,0.2506363587948409,0.01751463133891712,True,17,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,73,2922,fault_05,True,False,121,0.0466378781625746,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,121
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,74,2923,fault_05,True,False,147,0.049920696828091714,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,147
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,75,2924,fault_05,False,True,500,0.18502341109839893,64,True,39,ACCEPTED,259,0.048104338275562465,0.13691907282283647,False,0,,823
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,76,2925,fault_05,False,True,500,0.19452498964325501,64,True,40,ACCEPTED,54,0.048715265392704925,0.14580972425055008,False,0,,618
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,77,2926,fault_05,False,True,500,0.18891887331530519,64,True,41,ACCEPTED,87,0.04682941760388765,0.14208945571141754,False,0,,651
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,78,2927,fault_05,True,False,119,0.04972778635198908,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,119
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,79,2928,fault_05,True,False,195,0.04956894860103708,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,195
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,80,2929,fault_05,True,False,90,0.04889834225316426,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,90
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,81,2930,fault_05,True,False,106,0.04854766359910499,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,106
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,82,2931,fault_05,False,True,500,0.21436099497350977,64,True,42,REJECTED,500,0.3511521138116014,-0.1367911188380916,True,18,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,83,2932,fault_05,False,True,500,0.23354739363276827,64,True,43,ACCEPTED,64,0.04749088736945629,0.186056506263312,False,0,,628
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,84,2933,fault_05,True,False,142,0.04830982368549083,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,142
